Month,DayOfWeek,IsHoliday,Temperature,Humidity,SquareFootArea,Occupancy,HVACUsage,LightingUsage,RenewableEnergy,DailyConsumption_kWh,MonthlyConsumption_kWh
12,6,1,20.6,53.9,3500,9,4.6,6.2,0.0,52.02,1590.04
12,0,1,14.5,58.0,3500,4,9.4,4.6,3.2,50.86,1639.11
6,1,1,22.7,54.9,2200,7,7.5,3.3,2.0,42.99,1240.39
3,4,0,22.8,62.7,800,1,6.2,5.0,0.0,22.1,670.07
4,5,0,28.5,63.2,1200,1,9.1,3.8,1.4,26.44,726.83
9,6,0,30.0,64.8,4500,2,9.5,8.8,0.0,56.59,1707.91
5,6,1,25.3,53.7,2200,4,9.0,5.6,3.5,46.85,1480.1
7,5,0,34.7,55.7,1200,6,12.0,3.7,0.0,46.6,1272.2
10,5,0,37.4,44.4,2200,4,8.8,4.9,3.6,44.95,1283.84
2,6,0,15.6,48.5,4500,6,6.2,6.7,2.1,55.13,1689.15
5,2,0,20.1,61.4,1800,2,9.2,6.9,0.0,35.55,1102.9
9,4,0,23.4,65.0,1500,9,8.5,5.4,0.0,41.29,1201.38
11,2,1,20.8,68.0,2200,3,7.3,5.1,0.0,37.79,1170.46
3,1,0,10.8,48.8,3500,7,10.6,6.5,6.9,60.22,1865.31
9,0,0,26.8,65.9,1200,1,10.0,3.7,0.0,32.76,1007.62
11,5,0,19.7,45.4,800,8,6.7,6.3,2.6,33.48,1070.12
6,4,0,35.8,62.9,2200,4,9.7,5.8,0.0,51.22,1551.18
4,5,0,27.9,49.4,3500,5,9.2,6.3,0.0,56.66,1688.0
7,2,0,33.9,70.9,4500,7,9.8,5.6,0.4,69.11,2086.12
8,3,1,19.2,34.2,4500,3,9.6,3.0,7.1,53.21,1634.25
6,1,0,33.1,71.2,5000,9,12.7,6.2,0.0,77.69,2258.15
5,0,0,29.2,46.3,800,9,10.2,4.6,2.6,45.32,1371.75
6,1,0,30.1,45.4,3500,8,6.2,8.4,3.9,59.02,1764.81
5,3,0,18.2,53.0,4500,1,4.6,7.7,7.2,38.05,1117.61
8,0,0,25.4,44.1,2800,2,4.7,3.5,0.0,32.24,916.12
1,3,0,8.7,58.5,1800,2,10.1,3.9,5.2,39.15,1089.86
11,1,0,8.9,50.5,3500,3,11.5,1.8,0.0,51.49,1521.44
7,2,0,30.0,42.3,1500,2,8.1,6.3,4.8,34.04,994.4
10,6,1,18.4,63.3,1200,1,5.5,4.2,0.0,27.49,867.09
10,1,0,33.8,46.7,2800,5,10.0,5.9,6.1,53.69,1661.53
11,1,0,17.2,50.1,1200,6,5.6,4.8,0.0,34.31,990.9
2,1,0,20.9,41.0,2800,7,6.6,3.3,0.0,42.11,1224.49
9,4,1,18.9,49.0,1500,7,6.1,6.0,1.8,38.07,1116.81
1,3,0,11.6,75.1,1200,2,7.5,7.1,0.0,33.71,1061.66
11,3,1,18.4,49.2,4500,7,7.0,5.7,0.0,59.69,1760.49
10,5,0,17.9,48.7,1800,2,8.7,3.7,1.8,35.78,1161.76
6,3,0,27.0,52.3,1800,2,4.8,5.0,0.0,30.39,917.36
9,5,0,25.0,50.6,3500,6,7.5,6.4,2.4,54.32,1649.52
1,4,0,12.9,86.1,4500,6,4.2,5.3,0.0,53.6,1586.83
4,2,0,30.3,50.5,5000,8,8.3,4.2,0.0,65.89,2049.57
4,5,0,23.7,56.5,4500,5,8.2,8.5,1.7,56.65,1719.05
9,1,1,28.2,66.3,1800,5,10.2,3.2,0.0,46.69,1379.09
11,2,1,20.4,70.4,1200,1,5.1,8.5,0.0,26.36,731.47
5,6,0,28.8,53.5,2200,4,7.3,5.3,1.8,40.31,1240.22
5,4,0,25.6,48.7,3500,1,6.9,6.4,3.7,39.85,1166.69
6,3,0,27.5,74.3,1200,5,5.7,5.8,0.0,33.92,1009.61
1,5,0,14.8,58.1,1800,8,8.2,4.5,1.4,45.66,1327.66
1,1,0,19.2,54.0,2800,1,4.5,7.1,2.7,31.1,891.51
9,0,1,31.1,47.2,4500,3,10.1,6.2,8.7,58.33,1722.43
3,6,1,16.9,34.3,2800,1,5.8,5.0,10.4,33.85,1012.58
4,0,0,25.5,62.4,2800,6,6.7,6.7,0.0,47.67,1376.65
1,2,0,13.1,31.2,2800,1,9.4,4.9,3.3,40.64,1207.83
9,3,0,26.2,54.9,1800,3,8.8,2.0,6.1,37.28,1086.01
8,0,0,26.8,50.0,1500,5,8.9,2.9,11.2,35.93,1072.44
2,2,0,14.3,84.4,800,5,8.5,5.5,0.0,36.0,1121.25
8,4,0,35.0,30.5,1200,2,8.0,4.7,7.9,34.6,1047.43
7,2,0,30.4,39.9,1200,3,8.8,5.2,2.7,36.34,1062.82
11,6,0,18.6,57.7,3500,9,6.4,5.4,2.6,50.67,1517.94
6,2,0,22.4,47.6,2800,1,5.6,3.4,0.0,30.32,936.47
1,6,0,12.6,52.7,4500,1,8.7,3.0,0.0,47.05,1443.05
7,2,1,28.9,49.7,5000,2,6.6,3.9,5.0,50.53,1525.25
10,1,0,18.3,42.4,2200,8,6.7,6.9,0.0,45.78,1454.29
7,2,0,30.1,55.0,1500,6,8.1,4.4,3.2,42.98,1249.64
9,5,0,24.1,27.1,1800,4,6.0,7.0,8.7,35.07,1075.82
1,2,0,14.4,59.0,4500,7,5.7,4.1,2.5,55.73,1668.86
2,1,0,15.6,50.3,1500,6,5.3,7.4,0.0,34.97,1094.96
11,1,1,13.7,71.5,1200,9,10.9,5.1,0.8,51.47,1544.55
9,4,0,24.2,76.1,3500,6,7.2,5.1,4.2,49.93,1591.67
9,6,1,26.3,51.0,1800,2,11.2,4.8,0.0,45.01,1354.31
6,3,0,34.3,66.7,4500,3,13.7,6.2,0.0,67.32,2052.59
6,0,0,30.1,46.2,800,9,11.2,6.3,2.1,52.05,1552.5
4,0,1,19.0,40.9,4500,7,4.0,5.9,4.9,53.01,1605.73
4,2,0,23.8,73.5,2200,6,9.7,5.5,0.0,47.2,1388.47
5,4,1,33.7,56.9,1200,5,9.6,4.6,0.0,46.41,1411.62
3,2,0,22.1,55.1,800,3,5.8,6.9,6.8,25.53,677.56
1,0,1,16.5,67.6,2800,4,6.5,5.5,3.0,39.79,1169.48
1,6,0,17.3,62.6,5000,1,6.4,6.0,0.0,46.89,1375.63
12,6,0,21.6,59.2,5000,5,7.0,5.8,7.6,59.32,1865.28
7,6,0,34.8,34.8,5000,7,14.7,5.1,3.3,77.3,2286.34
1,1,0,16.6,56.1,1800,2,4.0,8.8,2.1,30.8,902.22
1,3,1,18.8,66.8,2800,8,10.5,7.6,0.0,55.81,1640.02
3,4,0,13.1,53.5,2800,6,11.4,4.8,5.0,53.11,1611.8
10,1,0,15.2,68.3,2200,3,7.4,8.4,0.0,42.5,1260.05
4,3,0,22.7,57.1,1200,2,5.5,6.6,0.0,23.34,679.72
4,4,0,22.3,42.0,3500,8,3.7,4.2,0.0,46.49,1490.94
2,4,0,12.6,41.7,800,4,6.7,6.7,0.0,32.44,980.09
1,0,0,17.7,57.4,2800,7,5.8,6.3,0.0,45.94,1408.71
3,1,1,9.6,48.7,2200,7,9.2,5.9,0.0,56.69,1719.01
11,4,0,15.6,63.4,2200,9,7.6,7.4,1.9,49.32,1441.82
4,5,0,19.8,43.9,4500,8,7.9,6.3,1.7,58.66,1733.77
3,6,0,10.6,47.6,5000,8,10.4,2.8,1.5,67.53,1975.46
8,4,0,35.7,65.1,3500,7,10.9,3.7,0.0,66.06,1926.52
10,3,0,15.9,59.3,4500,5,7.4,4.2,4.1,53.01,1591.85
1,0,0,11.4,50.9,1200,9,11.2,8.9,0.0,54.36,1635.33
2,2,0,19.2,57.7,1200,7,8.2,6.7,0.8,35.08,1046.63
7,6,1,32.9,67.2,4500,3,10.5,6.1,3.9,62.26,1884.72
4,0,0,17.0,56.0,2800,6,6.4,5.8,6.9,42.61,1270.8
8,2,0,32.0,59.6,4500,3,11.5,3.9,0.0,60.26,1863.56
11,1,0,19.3,50.3,5000,6,8.2,3.4,1.2,56.69,1678.19
3,1,0,28.5,67.3,5000,8,7.8,7.3,1.6,64.62,1982.71
6,4,0,30.7,77.8,2800,9,5.1,8.4,0.0,52.88,1620.39
9,5,1,25.4,45.5,4500,2,7.5,6.2,7.2,54.01,1504.98
1,1,0,10.1,45.1,1200,6,7.9,4.9,0.0,39.88,1128.49
1,4,0,10.7,61.4,4500,3,10.5,4.7,0.3,54.61,1560.68
8,6,0,25.2,63.0,1500,7,7.7,6.7,1.2,39.96,1212.39
3,0,0,24.2,53.9,800,4,3.6,5.2,0.0,24.76,693.89
5,1,1,26.1,38.0,3500,5,8.1,5.3,7.6,49.23,1523.87
1,0,0,16.5,58.0,800,6,10.8,4.8,0.0,39.5,1135.76
5,0,0,32.8,57.8,800,8,9.2,4.8,6.9,44.95,1356.45
11,5,0,7.4,54.4,800,2,10.1,5.0,0.0,35.84,1029.58
6,1,0,34.7,57.3,1800,4,9.4,3.0,0.0,40.91,1253.03
8,0,0,29.2,66.5,1800,4,8.6,6.3,0.0,41.99,1245.34
3,5,0,20.0,57.9,2800,6,9.4,2.8,0.0,46.83,1384.58
3,5,0,14.3,54.7,1500,4,10.1,7.0,0.0,40.07,1171.15
12,1,0,11.7,70.0,2800,5,7.6,4.7,0.0,44.13,1274.03
11,5,0,20.2,49.1,3500,5,6.1,5.3,3.2,43.8,1330.24
11,1,0,28.7,47.9,800,8,8.3,6.6,2.1,44.75,1311.88
10,1,1,26.5,54.3,2800,4,8.5,5.0,1.8,45.23,1464.63
9,2,0,31.7,49.1,800,6,10.1,4.5,0.0,40.57,1288.68
4,0,1,21.1,42.9,3500,7,5.8,6.1,0.0,48.91,1455.23
4,3,0,19.3,74.5,2200,8,4.0,9.1,1.9,40.48,1195.86
12,1,1,11.6,86.1,1800,9,8.6,7.1,0.0,52.97,1580.34
7,0,0,27.8,46.4,800,8,7.3,4.7,3.9,37.63,1196.4
2,6,0,5.8,58.6,5000,4,8.8,4.9,0.0,57.32,1814.26
8,5,0,25.7,50.2,3500,4,9.0,4.7,3.7,48.38,1362.88
6,4,0,26.4,63.3,1200,5,7.7,4.0,4.0,37.48,1184.56
3,1,0,17.2,70.7,1800,3,5.1,6.2,0.0,31.4,928.99
9,5,0,26.6,33.7,1800,2,11.6,4.7,5.9,38.77,1126.07
5,5,1,27.6,56.4,4500,2,8.8,5.7,7.0,53.02,1640.93
8,5,0,28.9,36.8,1200,9,10.0,2.0,5.8,42.67,1283.77
7,5,0,27.4,71.8,2200,8,10.0,6.8,0.0,53.4,1663.56
8,5,0,20.1,57.8,4500,6,5.4,4.7,0.0,51.56,1589.63
7,1,0,27.4,40.8,2800,9,9.0,4.4,1.4,57.74,1747.14
3,6,0,13.6,52.1,1800,5,4.4,3.5,5.5,30.37,984.12
2,3,0,17.2,54.0,2200,1,9.1,3.7,6.4,35.35,1053.66
7,2,0,34.1,57.0,1200,8,9.8,5.2,4.9,49.72,1442.24
3,5,0,22.2,67.5,2200,3,7.4,6.6,0.0,36.68,1186.71
3,5,1,21.4,41.2,1500,9,6.0,5.2,4.0,40.16,1194.14
2,2,0,14.5,79.6,1500,1,11.6,6.6,0.0,35.44,1071.01
4,6,1,19.7,71.8,3500,3,8.8,5.7,0.0,48.16,1419.49
8,6,0,25.6,42.0,1500,1,2.2,7.8,7.2,21.48,648.93
12,1,0,8.3,60.9,1800,1,10.9,4.3,3.2,40.73,1236.29
1,0,0,18.5,79.9,3500,6,6.2,6.2,0.0,48.61,1408.26
1,4,0,13.2,74.1,1500,4,9.5,7.3,0.5,37.46,1074.74
12,4,0,9.5,56.0,1200,4,10.6,6.3,0.5,41.74,1212.46
5,0,0,22.3,60.4,3500,5,4.9,5.2,0.0,44.09,1316.97
11,1,0,14.1,95.0,2200,3,7.8,4.6,0.0,37.62,1148.09
5,4,0,26.2,51.9,800,2,5.5,2.3,1.8,23.43,761.23
11,6,1,22.8,51.7,4500,8,9.5,5.4,0.0,64.11,2033.56
12,2,0,13.5,62.1,1500,7,8.9,4.3,0.1,44.71,1349.38
1,0,0,3.9,62.3,3500,4,12.0,4.6,0.0,58.16,1724.5
6,6,0,28.1,43.7,2800,2,8.7,5.3,1.4,42.0,1152.89
1,3,0,13.3,64.6,2800,9,6.2,3.6,1.3,52.53,1587.55
5,1,0,25.0,35.6,4500,8,8.5,4.3,12.5,56.21,1678.64
9,0,0,23.2,47.0,1800,4,10.2,6.0,0.0,41.54,1230.13
12,4,0,16.1,69.1,1800,5,4.4,3.6,0.0,32.5,945.43
5,1,1,26.3,29.6,1500,6,7.8,5.5,11.0,38.85,1137.34
6,2,0,28.8,60.8,800,4,9.9,3.3,3.0,35.28,1073.19
8,1,0,30.8,28.4,1500,2,7.4,6.0,13.0,33.24,1026.1
11,1,0,16.1,38.6,800,5,8.9,6.5,11.8,33.67,1008.92
1,2,0,11.8,53.3,2800,1,8.8,7.0,4.4,42.14,1299.61
2,5,0,21.3,60.9,4500,7,4.7,7.6,0.0,55.34,1718.11
9,2,0,28.5,70.9,1500,9,3.2,6.3,0.0,38.31,1145.11
3,6,0,21.7,55.7,1800,3,6.0,2.7,0.0,28.02,895.64
6,1,0,34.4,47.0,2200,6,9.9,5.6,4.6,51.4,1499.14
5,2,0,28.4,57.6,3500,9,10.8,6.6,0.0,63.75,1925.54
11,5,0,22.2,48.9,2800,4,7.0,5.6,4.4,40.24,1189.96
2,6,0,8.0,59.2,1200,6,8.8,8.1,3.1,39.58,1209.51
7,0,0,30.9,36.3,3500,3,5.8,7.2,5.9,46.9,1309.99
4,2,0,21.2,53.5,4500,9,7.8,5.9,3.1,63.33,1952.86
1,2,0,21.5,57.8,800,7,6.4,6.8,3.4,34.77,1040.93
4,1,1,26.2,42.8,2800,7,6.8,3.5,0.5,49.85,1515.04
6,6,1,26.1,52.0,5000,4,6.4,5.7,2.9,58.58,1722.02
7,0,0,31.7,52.6,3500,6,11.7,3.7,1.2,58.92,1842.72
7,3,0,30.8,64.8,2200,8,11.7,5.5,3.6,54.05,1637.01
7,3,0,32.0,31.4,5000,6,8.0,4.6,9.0,62.27,1851.01
3,4,0,13.4,54.1,1200,6,3.7,4.6,0.0,32.9,892.63
6,2,0,30.5,40.9,3500,4,8.4,4.2,6.7,46.93,1392.25
8,2,0,27.9,62.9,5000,8,8.5,5.2,5.0,66.59,1893.33
4,0,0,23.3,61.5,1200,8,6.8,4.9,1.4,38.68,1166.15
8,5,0,25.7,58.6,2800,9,4.3,6.8,0.0,48.24,1473.79
2,3,0,12.4,49.1,5000,6,11.6,5.2,0.0,67.31,2051.19
10,4,0,27.3,68.1,1500,2,4.2,5.1,0.0,27.64,790.59
9,0,0,21.3,36.6,4500,4,4.6,5.8,9.2,44.12,1295.12
9,2,0,21.6,34.2,2200,4,4.1,5.8,0.0,38.26,1143.61
8,3,0,28.7,37.2,3500,8,6.2,4.2,0.5,50.61,1493.67
10,6,0,18.5,57.1,1500,5,2.4,5.1,1.0,22.17,590.41
10,4,0,18.0,65.6,4500,4,7.0,5.8,0.1,52.08,1534.49
1,1,0,14.5,23.6,1200,8,10.8,4.5,13.2,42.98,1307.37
2,3,0,8.3,73.4,4500,3,9.5,3.8,0.0,57.53,1705.22
6,4,0,24.4,51.6,1200,2,5.0,3.4,0.6,18.65,548.92
10,0,0,31.2,38.7,3500,4,11.9,5.7,3.2,53.72,1588.19
5,1,0,28.1,51.9,1200,1,9.8,4.7,0.0,32.01,1065.68
12,4,0,11.7,73.1,3500,1,7.1,4.9,3.1,43.31,1304.94
9,4,0,27.9,62.2,800,5,8.7,2.8,3.1,30.14,914.27
5,2,0,28.6,63.9,2800,1,10.4,5.2,0.3,44.79,1317.99
2,5,0,19.5,41.1,3500,4,4.6,5.6,9.5,38.24,1168.49
10,3,0,21.4,52.5,1800,8,6.4,6.2,5.8,40.67,1224.51
4,2,0,26.4,41.4,800,8,6.8,8.0,5.9,38.75,1084.14
9,6,0,16.8,75.6,2800,2,4.9,4.1,0.0,33.38,1068.74
1,1,0,9.2,67.0,1800,3,9.9,6.0,0.0,42.45,1268.56
11,5,0,18.7,93.5,1500,3,7.6,5.8,0.0,34.44,1057.32
1,4,0,15.5,53.7,1800,1,7.7,5.8,5.6,31.09,904.14
12,2,0,11.0,51.3,2800,3,7.4,4.8,1.0,44.15,1344.62
7,5,0,31.2,49.0,2200,8,13.3,6.9,6.5,58.23,1776.88
11,6,1,15.2,75.9,1200,6,6.8,4.5,0.0,39.42,1116.7
3,3,0,16.8,50.6,1200,5,8.4,4.8,2.3,34.65,1062.97
10,6,1,26.6,59.0,1500,9,9.3,5.6,3.6,49.28,1473.58
2,1,0,19.2,58.7,2800,7,1.6,5.4,0.0,33.79,967.44
9,0,0,21.5,55.5,800,6,7.8,6.2,0.0,32.79,1058.98
3,2,0,13.2,47.2,3500,5,8.4,5.9,2.0,50.23,1464.9
2,1,0,13.2,55.9,4500,5,7.8,5.9,2.6,53.12,1604.11
12,0,0,15.0,57.8,3500,9,7.6,7.9,3.9,56.29,1632.88
8,2,0,26.0,52.4,1500,6,8.7,5.3,1.9,42.18,1215.84
10,1,0,26.7,68.8,2800,4,3.1,7.0,0.0,39.51,1232.96
6,6,0,30.5,71.1,1800,4,8.9,3.8,3.0,36.95,1092.7
6,1,0,30.8,39.9,2200,4,9.8,5.2,2.6,48.27,1513.01
10,5,0,16.3,52.8,1500,6,11.7,5.5,3.0,46.3,1370.45
11,6,0,23.3,49.4,2200,1,4.0,3.1,4.1,28.56,836.29
7,2,0,17.3,52.9,2800,9,8.0,6.0,1.7,54.13,1589.65
7,1,0,33.8,44.2,4500,2,8.9,5.4,0.0,59.49,1762.55
11,4,0,22.2,62.2,2800,2,7.3,6.1,0.0,39.37,1208.94
6,2,0,27.0,63.2,5000,5,9.5,6.2,1.2,61.43,1846.8
4,1,0,27.7,22.2,1800,4,6.5,3.5,13.9,32.58,963.58
11,5,0,17.7,65.2,1200,3,10.9,7.1,1.7,33.25,1028.56
9,0,0,26.3,49.5,5000,5,10.2,4.8,4.0,61.58,1872.17
6,0,0,30.5,55.5,1500,7,10.4,4.8,0.0,47.48,1411.82
4,4,0,36.3,41.7,3500,2,9.9,5.9,7.9,53.28,1667.0
12,2,1,21.1,74.4,1800,6,4.9,6.9,0.8,38.44,1083.82
3,5,1,21.2,66.0,800,4,6.9,4.7,1.1,29.08,890.67
4,1,0,17.9,59.3,4500,2,6.1,5.1,1.2,43.17,1289.57
3,1,0,18.6,64.5,1800,1,5.7,6.5,1.1,26.56,819.43
2,0,0,11.4,48.6,2800,8,12.7,4.4,7.2,57.78,1738.1
5,5,0,29.7,43.2,3500,5,9.7,1.3,3.1,49.53,1497.73
2,6,0,15.7,66.5,4500,2,9.2,6.0,0.2,48.05,1361.0
6,4,0,23.9,40.8,1200,8,10.6,7.2,2.6,46.37,1401.27
3,0,0,18.4,72.3,5000,3,6.9,2.9,0.0,49.13,1520.81
6,0,0,25.1,46.1,1500,7,6.0,5.7,3.2,37.06,1084.63
11,4,0,18.7,65.4,800,2,4.5,4.5,1.4,20.22,651.42
10,2,0,18.1,82.7,1200,7,9.6,5.9,0.0,40.69,1204.8
9,1,0,26.1,46.5,4500,4,6.8,2.3,2.2,51.58,1520.73
1,2,1,17.4,60.2,2800,1,1.2,3.2,1.3,25.06,726.17
6,5,0,28.7,62.7,800,5,3.0,6.2,0.0,26.45,747.56
9,6,0,24.2,66.4,5000,4,4.0,5.2,0.0,48.75,1465.73
11,3,0,18.9,55.4,3500,8,5.9,8.1,0.0,52.83,1556.82
4,3,0,25.1,46.3,1500,1,6.8,6.0,4.9,28.63,834.27
11,3,0,13.0,56.5,3500,2,9.5,3.8,0.0,45.65,1338.71
12,4,1,16.2,77.4,2800,5,5.2,6.6,0.0,43.88,1331.12
2,0,0,21.0,54.2,1500,2,6.4,7.8,2.3,30.42,855.64
4,6,0,24.6,53.4,4500,1,8.8,5.0,2.7,50.12,1530.25
1,2,0,14.3,54.2,800,6,7.7,6.2,2.9,35.29,1081.29
3,1,0,20.9,63.5,2200,4,5.1,6.6,1.1,33.17,1017.98
10,3,1,24.0,59.4,4500,5,5.2,5.2,1.8,51.19,1491.57
9,2,1,29.4,43.0,1500,3,10.8,2.1,9.3,38.86,1176.54
10,3,0,12.9,45.9,2800,6,5.7,6.4,6.2,45.58,1426.06
5,6,0,19.0,26.7,1200,4,9.8,6.6,10.4,34.61,983.95
11,3,0,22.5,49.4,5000,6,6.4,7.8,4.4,57.45,1731.65
6,1,0,22.2,59.5,1200,5,4.3,3.8,3.6,25.7,720.87
3,5,0,19.8,70.9,2200,2,8.0,3.6,0.0,34.6,1025.7
5,5,0,24.4,58.9,1500,4,8.0,4.4,2.8,32.29,967.23
11,6,1,13.5,66.0,5000,2,9.1,4.9,3.5,56.28,1659.9
8,5,0,30.5,51.0,5000,5,10.3,6.3,1.0,68.45,2019.72
6,4,1,29.8,59.3,3500,3,9.0,3.6,5.6,51.79,1565.22
4,0,0,31.5,55.9,2200,6,10.1,7.0,0.0,52.15,1519.04
2,4,0,12.3,79.2,5000,5,11.3,6.8,0.0,66.02,2003.84
9,2,1,32.5,53.8,3500,2,9.9,6.6,0.0,53.91,1695.67
12,4,0,16.7,76.1,1200,8,8.9,5.3,0.0,42.43,1215.4
1,2,1,11.0,69.8,800,6,4.6,2.2,2.9,34.47,973.9
1,2,0,17.6,68.2,1800,9,7.7,8.3,0.0,49.68,1422.2
4,0,0,24.5,28.4,4500,3,12.1,4.4,1.0,59.52,1764.17
7,1,1,30.2,61.8,2800,4,5.2,6.5,0.0,44.62,1377.21
1,6,0,15.2,57.8,1200,8,11.7,6.0,0.0,47.27,1460.75
9,0,1,23.3,49.7,2200,7,8.1,7.4,2.4,48.26,1466.76
4,6,1,18.3,34.7,5000,8,3.4,5.7,8.4,57.76,1741.82
3,5,0,21.4,54.9,2800,9,6.2,6.0,2.9,51.25,1594.91
1,5,0,13.0,59.7,2800,8,9.2,6.1,0.0,53.18,1573.38
10,4,0,21.6,41.9,3500,8,8.0,6.4,2.3,50.12,1528.74
4,2,0,23.3,34.8,2200,6,5.8,3.7,5.9,36.45,1182.84
9,3,0,27.2,60.8,1500,2,9.3,8.0,5.4,38.71,1216.83
10,3,0,15.6,68.0,1500,7,10.4,5.6,0.0,44.47,1283.66
6,6,0,34.7,52.3,2200,4,11.9,6.3,3.5,52.05,1535.44
6,2,0,29.5,63.8,1800,3,10.9,7.6,0.0,42.9,1378.52
1,6,0,13.1,58.3,2200,4,7.5,5.4,0.0,39.94,1172.3
10,0,0,23.9,56.8,5000,4,8.2,3.9,0.0,54.38,1703.33
2,1,0,16.1,46.5,2200,3,12.1,3.8,1.9,42.86,1266.37
11,0,1,21.5,40.6,1800,9,4.0,5.2,9.0,39.28,1169.45
6,2,0,31.3,72.3,1800,3,9.9,5.8,0.0,43.79,1272.4
2,2,0,18.3,71.1,800,2,4.6,5.9,0.0,21.02,596.98
3,1,0,24.1,38.3,1800,1,9.4,6.8,1.9,33.27,989.31
4,6,0,26.0,54.4,1800,1,3.5,2.8,6.3,19.33,588.2
11,4,1,17.3,58.1,5000,5,6.0,5.8,1.9,58.78,1745.28
5,4,0,20.9,47.4,1800,5,10.6,6.4,8.0,39.91,1228.81
9,1,0,33.5,50.1,3500,9,8.8,6.8,0.0,64.5,1916.99
12,4,0,14.0,64.6,800,4,8.0,1.8,2.8,25.95,685.61
4,3,0,19.9,62.3,3500,5,8.8,4.9,0.0,51.56,1537.46
11,4,0,10.2,64.2,1200,6,9.0,6.8,0.0,48.05,1420.2
9,4,0,27.5,53.6,4500,7,3.9,4.5,0.5,53.72,1678.53
11,4,0,18.7,57.4,800,9,4.5,4.1,0.4,31.89,997.01
10,3,0,15.2,68.7,1500,6,10.4,6.4,0.0,47.15,1459.2
3,6,1,20.0,60.6,4500,1,9.2,5.5,0.0,49.96,1530.42
8,4,0,26.7,53.4,4500,8,3.7,6.1,0.9,55.6,1687.76
12,5,0,27.2,59.6,2200,2,6.0,4.2,0.0,28.53,875.52
1,3,0,11.4,63.5,2200,9,7.5,3.9,0.0,48.82,1506.13
11,1,0,16.0,53.7,4500,7,6.7,7.1,2.6,60.0,1826.1
9,0,1,22.1,64.9,2200,7,4.5,10.7,0.0,44.64,1315.48
9,1,0,31.8,42.1,5000,5,9.5,3.1,4.3,60.87,1762.41
10,0,0,20.3,52.6,800,8,5.1,7.3,0.0,33.17,910.2
2,1,0,11.8,64.8,2200,1,7.9,4.8,0.0,39.34,1141.98
4,5,0,25.2,38.9,1500,3,5.0,5.8,0.0,30.33,876.78
8,0,0,22.7,33.6,1500,9,8.1,5.8,3.1,44.1,1318.73
7,0,0,32.8,51.4,1200,1,6.8,8.4,0.0,32.39,966.15
1,2,0,22.0,39.0,1500,8,7.1,4.6,4.0,40.9,1305.22
5,0,0,28.5,35.1,3500,6,10.3,4.7,4.9,54.09,1647.97
7,0,0,32.9,59.7,4500,5,13.6,5.6,3.9,70.41,2078.74
4,2,0,25.9,50.0,4500,6,8.5,6.5,0.0,59.79,1855.42
1,4,1,21.7,74.8,4500,5,6.7,7.5,0.0,58.5,1744.65
9,4,0,31.4,40.5,800,9,5.7,6.6,11.9,37.86,1161.29
5,2,0,28.0,49.5,3500,2,11.0,5.5,0.1,52.48,1595.47
11,3,0,22.1,64.1,1200,6,6.6,4.9,2.1,34.51,1037.12
2,0,0,11.1,43.5,1800,4,9.6,6.2,9.0,41.03,1294.53
8,0,0,32.4,64.9,2200,3,10.2,4.2,4.6,46.03,1354.61
11,2,0,13.5,65.5,800,5,8.5,5.8,0.0,38.01,1146.09
2,2,0,13.4,38.2,1800,2,8.3,4.9,8.7,32.16,924.22
3,3,0,4.1,54.5,1800,3,10.3,3.8,4.5,41.3,1254.77
10,5,0,23.8,62.1,5000,7,8.3,8.0,4.4,63.4,1920.34
1,4,0,11.1,52.2,5000,1,6.0,3.6,4.3,47.28,1422.26
11,1,0,23.0,41.6,800,2,3.6,4.6,8.4,19.62,591.66
2,5,0,16.8,60.8,4500,3,5.6,2.9,0.0,46.19,1377.83
7,6,0,35.1,77.2,1800,7,12.7,5.4,0.0,54.12,1640.55
10,4,0,17.1,52.9,1800,4,8.1,6.1,0.0,36.32,1117.42
2,0,0,19.7,76.3,2200,8,5.1,4.4,0.0,40.09,1148.18
6,6,0,38.4,41.0,1200,8,9.6,3.1,2.6,49.34,1467.71
3,5,0,21.4,57.6,800,1,6.0,4.5,0.0,23.77,696.82
4,2,0,25.6,61.8,2200,5,8.2,5.3,0.0,43.06,1321.55
11,3,0,18.8,59.2,3500,1,9.4,4.7,4.5,41.63,1303.28
8,4,0,26.6,48.9,5000,7,11.8,8.1,0.0,71.52,2164.84
3,3,0,21.4,63.7,1200,4,5.9,5.9,6.7,26.99,816.14
10,6,0,15.2,80.2,4500,8,12.1,6.2,0.0,68.65,2024.92
6,4,1,27.0,53.6,3500,8,8.0,6.3,4.7,57.39,1805.48
1,5,1,6.0,53.1,1200,9,11.1,6.4,1.2,54.66,1598.29
7,0,0,26.8,48.4,2200,6,9.7,4.9,0.0,48.3,1392.52
8,1,0,31.8,82.7,3500,7,11.5,4.3,0.0,58.95,1800.88
11,3,0,20.3,60.9,1500,7,9.4,9.4,2.9,41.15,1211.48
8,3,0,29.2,45.4,1200,5,5.9,5.3,2.2,32.38,1005.8
3,1,0,18.8,41.3,2800,7,6.9,5.7,4.8,46.54,1460.65
10,3,0,13.5,35.6,2800,9,10.8,6.0,4.9,58.4,1739.97
1,3,0,12.3,63.7,1800,4,6.5,4.3,0.0,37.54,1146.72
9,4,0,22.9,62.9,800,2,2.8,5.5,0.7,15.88,456.32
6,4,0,26.0,45.2,2200,8,4.5,3.9,0.1,41.94,1261.53
11,1,0,20.7,59.2,800,7,5.8,6.8,3.2,29.77,887.34
